humoristas	1.3	0.78102	[2, 1, 1, 1, 0, 1, 2, 3, 1, 1]
humorosamente	2.3	0.78102	[3, 3, 2, 2, 1, 3, 3, 1, 2, 3]
chistosamente	2.3	0.78102	[3, 3, 2, 2, 1, 3, 3, 1, 2, 3]
humores	1.6	0.4899	[2, 1, 2, 2, 2, 2, 1, 2, 1, 1]
complacido	1.1	0.53852	[1, 0, 1, 2, 2, 1, 1, 1, 1, 1]
humoristico	1.7	0.78102	[2, 3, 1, 2, 1, 0, 2, 2, 2, 2]
humoristica	1.7	0.78102	[2, 3, 1, 2, 1, 0, 2, 2, 2, 2]
hambre	-1.0	1.67332	[-4, 0, 2, -2, -1, -2, 1, -2, 0, -2]
hurrahs	2.1	1.44568	[2, 3, 0, 3, 2, 3, -1, 2, 3, 4]
hurra	2.7	0.78102	[3, 2, 3, 3, 1, 3, 4, 2, 3, 3]
herido	-2.4	0.8	[-3, -3, -2, -2, -4, -3, -2, -1, -2, -2]
herida	-2.4	0.8	[-3, -3, -2, -2, -4, -3, -2, -1, -2, -2]
herido	-2.3	0.78102	[-2, -4, -1, -2, -3, -3, -2, -2, -2, -2]
herida	-2.3	0.78102	[-2, -4, -1, -2, -3, -3, -2, -2, -2, -2]
heridas	-1.9	1.04403	[-2, -3, -1, -2, -1, 0, -3, -3, -3, -1]
doliendo	-1.7	0.78102	[-3, -1, -1, -2, -1, -1, -3, -2, -2, -1]
hiriendo	-1.7	0.78102	[-3, -1, -1, -2, -1, -1, -3, -2, -2, -1]
arrojar	-0.3	1.1	[-2, 1, 0, -1, -1, -1, 0, 2, 0, -1]
hiriendo	-1.4	0.8	[-3, -2, -1, -1, -1, -1, -1, -2, 0, -2]
doliendo	-1.4	0.8	[-3, -2, -1, -1, -1, -1, -1, -2, 0, -2]
duele	-2.1	0.83066	[-4, -2, -2, -2, -3, -1, -2, -2, -2, -1]
hiere	-2.1	0.83066	[-4, -2, -2, -2, -3, -1, -2, -2, -2, -1]
hipocrita	-2.0	0.89443	[-4, -2, -1, -3, -2, -1, -2, -1, -2, -2]
histeria	-1.9	0.7	[-1, -3, -1, -2, -2, -2, -2, -2, -1, -3]
histerico	-0.1	1.97231	[2, 0, 0, 3, -2, -2, 3, -1, -2, -2]
histerica	-0.1	1.97231	[2, 0, 0, 3, -2, -2, 3, -1, -2, -2]
histerismo	-1.8	1.77764	[-3, -3, -3, -1, -3, -1, -2, 3, -3, -2]
ideal	2.4	1.2	[4, 3, 4, 4, 2, 2, 1, 2, 1, 1]
idealizar	1.4	0.91652	[2, 2, 1, 0, 1, 3, 2, 0, 1, 2]
idealizas	1.4	0.91652	[2, 2, 1, 0, 1, 3, 2, 0, 1, 2]
idealizan	1.4	0.91652	[2, 2, 1, 0, 1, 3, 2, 0, 1, 2]
idealizamos	1.4	0.91652	[2, 2, 1, 0, 1, 3, 2, 0, 1, 2]
idealizo	1.4	0.91652	[2, 2, 1, 0, 1, 3, 2, 0, 1, 2]
idealizado	2.1	0.83066	[1, 4, 1, 3, 2, 2, 2, 2, 2, 2]
idealizada	2.1	0.83066	[1, 4, 1, 3, 2, 2, 2, 2, 2, 2]
idealiza	2.0	0.89443	[1, 4, 1, 2, 2, 2, 2, 3, 1, 2]
idealizando	0.6	0.4899	[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]
idealismo	1.7	1.1	[1, 2, 0, 3, 3, 2, 1, 2, 3, 0]
idealismos	0.8	0.9798	[0, 2, 3, 1, 0, 0, 1, 0, 0, 1]
idealista	1.6	1.56205	[2, 3, -2, 1, 3, 3, 1, 0, 2, 3]
idealistico	1.8	0.9798	[2, 1, 0, 2, 4, 2, 2, 2, 1, 2]
idealistica	1.8	0.9798	[2, 1, 0, 2, 4, 2, 2, 2, 1, 2]
idealistamente	1.7	1.1	[0, 3, 3, 1, 2, 3, 0, 2, 1, 2]
idealistas	0.7	1.1	[0, -2, 1, 2, 1, 1, 2, 0, 1, 1]
idealidades	1.5	0.67082	[2, 1, 1, 2, 1, 0, 2, 2, 2, 2]
idealidad	1.9	0.9434	[0, 1, 2, 3, 2, 1, 2, 3, 3, 2]
idealization	1.8	0.9798	[2, 2, 2, 1, 4, 2, 2, 0, 1, 2]
idealizations	1.4	0.66332	[2, 1, 1, 2, 1, 2, 1, 0, 2, 2]
idealizar	1.2	0.9798	[1, 2, 2, 0, 0, 1, 3, 0, 2, 1]
idealizas	1.2	0.9798	[1, 2, 2, 0, 0, 1, 3, 0, 2, 1]
idealizan	1.2	0.9798	[1, 2, 2, 0, 0, 1, 3, 0, 2, 1]
idealizamos	1.2	0.9798	[1, 2, 2, 0, 0, 1, 3, 0, 2, 1]
idealizo	1.2	0.9798	[1, 2, 2, 0, 0, 1, 3, 0, 2, 1]
idealizado	1.8	0.74833	[2, 3, 1, 1, 2, 1, 3, 1, 2, 2]
idealizados	1.8	0.74833	[2, 3, 1, 1, 2, 1, 3, 1, 2, 2]
idealizada	1.8	0.74833	[2, 3, 1, 1, 2, 1, 3, 1, 2, 2]
idealizadas	1.8	0.74833	[2, 3, 1, 1, 2, 1, 3, 1, 2, 2]
idealiza	2.0	1.0	[3, 2, 2, 1, 4, 2, 2, 0, 2, 2]
idealizando	1.4	1.0198	[1, 1, 2, 3, 0, 1, 3, 0, 2, 1]
ideal	-1.7	1.00499	[-2, -2, -2, -2, -4, -1, 0, -1, -2, -1]
idealmente	1.8	1.16619	[1, 0, 2, 2, 3, 2, 4, 0, 2, 2]
idealogia	0.8	1.16619	[0, 3, 1, 0, 2, 0, 0, 1, 2, -1]
ideales	0.8	0.6	[0, 1, 0, 2, 1, 1, 1, 0, 1, 1]
idiote	-2.3	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]
ignorable	-1.0	0.63246	[-1, -1, -1, -2, 0, -1, 0, -1, -2, -1]
ignorantes	-2.3	1.1	[-2, -2, -3, -4, 0, -1, -3, -2, -3, -3]
ignorancia	-1.5	1.20416	[-2, -2, -3, -2, 0, -2, -1, -3, -1, 1]
ignorancias	-1.2	0.9798	[0, -1, -2, -1, -2, -2, -1, 1, -2, -2]
ignorante	-1.1	0.83066	[-1, -1, -1, -2, 1, -2, -1, -2, -1, -1]
ignorantemente	-1.6	0.91652	[-1, -2, -2, -2, -2, -2, -2, 1, -2, -2]
ignorancia	-1.1	1.44568	[3, -1, -2, -1, -1, -2, -2, -2, -1, -2]
ignorar	-1.5	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
ignoras	-1.5	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
ignoran	-1.5	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
ignoramos	-1.5	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
ignoro	-1.5	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
ignorado	-1.3	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
ignorados	-1.3	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
ignorada	-1.3	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
ignoradas	-1.3	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
ignorante	-1.3	0.45826	[-1, -1, -2, -1, -2, -1, -1, -1, -2, -1]
ignorantes	-0.7	1.00499	[-1, -2, -1, -1, -1, 1, 0, -2, 1, -1]
ignora	-1.1	0.3	[-1, -1, -2, -1, -1, -1, -1, -1, -1, -1]
ignorando	-1.7	0.64031	[-1, -1, -1, -2, -2, -3, -2, -1, -2, -2]
enfermo	-1.8	0.9798	[-2, 0, -2, -1, -4, -2, -2, -2, -1, -2]
enferma	-1.8	0.9798	[-2, 0, -2, -1, -4, -2, -2, -2, -1, -2]
ilegal	-2.6	0.8	[-3, -4, -3, -2, -1, -2, -3, -3, -2, -3]
analfabetismo	-1.9	0.7	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -3]
enfermedad	-1.7	0.64031	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -1]
enfermedades	-2.2	0.74833	[-2, -2, -2, -4, -2, -3, -2, -1, -2, -2]
covid	-2.2	0.74833	[-2, -2, -2, -4, -2, -3, -2, -1, -2, -2]
covid19	-2.2	0.74833	[-2, -2, -2, -4, -2, -3, -2, -1, -2, -2]
coronavirus	-2.2	0.74833	[-2, -2, -2, -4, -2, -3, -2, -1, -2, -2]
pandemia	-2.2	0.74833	[-2, -2, -2, -4, -2, -3, -2, -1, -2, -2]
inmobilizado	-1.2	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
inmobilizados	-1.2	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
inmobilizada	-1.2	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
inmobilizadas	-1.2	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
inmoral	-2.0	1.09545	[-4, -1, -1, -3, -2, -3, -3, -1, -1, -1]
inmoralismo	-1.6	0.91652	[-2, -2, -2, -2, 1, -2, -2, -2, -1, -2]
inmoral	-2.1	0.3	[-2, -2, -3, -2, -2, -2, -2, -2, -2, -2]
inmorales	-1.7	0.78102	[-2, -2, -2, -3, -1, -1, -1, -1, -3, -1]
inmorabilidades	-1.1	1.51327	[-2, -1, -4, -3, 1, 1, -1, 0, -1, -1]
inmoralidad	-0.6	2.2891	[3, -3, 1, 2, 2, -2, -4, -1, -2, -2]
inmoralmente	-2.1	0.7	[-1, -1, -2, -2, -3, -2, -3, -2, -2, -3]
inmortal	1.0	1.73205	[3, 3, 2, 2, -2, -2, 2, 1, 1, 0]
immune	1.2	0.74833	[2, 2, 0, 1, 2, 1, 2, 1, 1, 0]
impaciencia	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -1, -2, -2]
impacientes	-0.2	0.6	[0, 0, -1, 0, 0, 0, 1, -1, -1, 0]
impaciente	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
impacientemente	-1.7	0.64031	[-1, -1, -2, -3, -1, -2, -1, -2, -2, -2]
imperfecto	-1.3	0.64031	[-1, -1, -1, -1, -1, -2, -3, -1, -1, -1]
impersonal	-1.3	0.45826	[-2, -2, -1, -1, -2, -1, -1, -1, -1, -1]
descortes	-1.8	0.6	[-2, -2, -1, -1, -2, -1, -2, -2, -3, -2]
descortesia	-1.8	0.87178	[-1, -3, -2, -3, -2, -3, -1, -1, -1, -1]
descortesias	-2.3	0.78102	[-3, -2, -2, -1, -1, -3, -3, -2, -3, -3]
importancias	0.4	1.42829	[0, 0, 1, 2, 0, 0, 2, 2, 0, -3]
importancia	1.4	0.66332	[2, 1, 2, 2, 1, 2, 1, 0, 2, 1]
importante	0.8	1.07703	[0, 0, 0, 2, 1, 0, 0, 3, 2, 0]
imponer	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
impones	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
imponen	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
imponemos	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
impongo	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
impuesto	-0.3	1.41774	[2, -1, -1, -1, 1, 0, -2, 2, -2, -1]
impuesta	-0.3	1.41774	[2, -1, -1, -1, 1, 0, -2, 2, -2, -1]
impone	-0.4	1.42829	[-2, -1, 1, -2, -1, -1, -2, 1, 2, 1]
imponiendo	-0.4	1.0198	[1, -1, -2, -1, 1, 1, 0, -1, -1, -1]
impotente	-1.1	0.3	[-1, -1, -1, -2, -1, -1, -1, -1, -1, -1]
impresionar	1.9	0.53852	[2, 2, 1, 2, 2, 2, 2, 1, 2, 3]
impresionas	1.9	0.53852	[2, 2, 1, 2, 2, 2, 2, 1, 2, 3]
impresionan	1.9	0.53852	[2, 2, 1, 2, 2, 2, 2, 1, 2, 3]
impresionamos	1.9	0.53852	[2, 2, 1, 2, 2, 2, 2, 1, 2, 3]
impresiono	1.9	0.53852	[2, 2, 1, 2, 2, 2, 2, 1, 2, 3]
impresionado	2.1	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
impresionados	2.1	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
impresionada	2.1	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
impresionadas	2.1	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
impresiona	2.1	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
impresionabilidad	1.2	1.249	[-1, 2, 0, 2, 0, 2, 2, 3, 2, 0]
impresionable	0.8	1.16619	[2, -1, 1, 0, -1, 2, 1, 0, 2, 2]
impresionante	2.5	0.92195	[3, 4, 1, 2, 3, 2, 3, 1, 3, 3]
impresion	0.9	0.9434	[0, 1, 0, 0, 2, 2, 0, 2, 0, 2]
impresionable	0.2	1.07703	[0, 0, -1, 1, -1, -1, 0, 2, 0, 2]
impresionismo	0.8	1.07703	[0, 2, 3, 0, 0, 2, 0, 0, 1, 0]
impresionismos	0.5	0.80623	[0, 0, 0, 0, 0, 2, 0, 1, 0, 2]
impresionista	1.0	1.09545	[0, 2, 3, 0, 0, 2, 2, 0, 1, 0]
impresionistamente	1.6	0.8	[2, 0, 1, 1, 2, 2, 3, 2, 2, 1]
impresionistas	0.5	1.43178	[2, 0, 0, 1, 1, 2, -2, 2, 1, -2]
impresiones	0.9	1.13578	[2, 0, 0, 3, 0, 2, 0, 2, 0, 0]
espectacular	2.3	0.78102	[1, 2, 3, 2, 3, 2, 3, 3, 3, 1]
impresionantemente	2.0	0.89443	[3, 1, 1, 2, 2, 2, 2, 4, 2, 1]
impresionante	1.7	0.64031	[2, 1, 2, 3, 1, 2, 2, 2, 1, 1]
requisicion	-0.4	1.85472	[-2, 1, 3, -2, -1, -3, 0, 0, 2, -2]
impresiones	0.5	1.20416	[2, 0, 0, 1, 2, 2, 0, -2, 0, 0]
impresionar	0.6	1.0198	[-1, 0, 0, 0, 0, 2, 0, 2, 1, 2]
impresionas	0.6	1.0198	[-1, 0, 0, 0, 0, 2, 0, 2, 1, 2]
impresiono	0.6	1.0198	[-1, 0, 0, 0, 0, 2, 0, 2, 1, 2]
impresionan	0.6	1.0198	[-1, 0, 0, 0, 0, 2, 0, 2, 1, 2]
impresionamos	0.6	1.0198	[-1, 0, 0, 0, 0, 2, 0, 2, 1, 2]
mejorar	1.9	0.7	[2, 3, 3, 2, 1, 1, 2, 2, 1, 2]
mejoras	1.9	0.7	[2, 3, 3, 2, 1, 1, 2, 2, 1, 2]
mejoran	1.9	0.7	[2, 3, 3, 2, 1, 1, 2, 2, 1, 2]
mejoramos	1.9	0.7	[2, 3, 3, 2, 1, 1, 2, 2, 1, 2]
mejoro	1.9	0.7	[2, 3, 3, 2, 1, 1, 2, 2, 1, 2]
mejorado	2.1	0.7	[3, 1, 2, 3, 2, 3, 1, 2, 2, 2]
mejorada	2.1	0.7	[3, 1, 2, 3, 2, 3, 1, 2, 2, 2]
mejora	2.0	0.63246	[2, 3, 3, 2, 1, 1, 2, 2, 2, 2]
mejoras	1.3	0.64031	[0, 2, 2, 1, 2, 2, 1, 1, 1, 1]
mejorador	1.8	0.6	[2, 1, 2, 1, 2, 3, 1, 2, 2, 2]
mejoradora	1.8	0.6	[2, 1, 2, 1, 2, 3, 1, 2, 2, 2]
mejoradores	1.3	0.78102	[1, 2, 2, 1, 2, 2, 0, 0, 1, 2]
mejoradoras	1.3	0.78102	[1, 2, 2, 1, 2, 2, 0, 0, 1, 2]
mejora	1.8	1.07703	[3, -1, 2, 2, 2, 3, 1, 2, 2, 2]
mejorando	1.8	0.4	[2, 2, 1, 1, 2, 2, 2, 2, 2, 2]
inabilidad	-1.7	0.9	[-2, -2, -3, 0, -2, -3, -2, -1, -1, -1]
inaccion	-1.0	0.63246	[-2, -1, 0, -1, -1, 0, -1, -2, -1, -1]
insuficiencias	-1.7	0.64031	[-1, -3, -2, -1, -2, -1, -2, -2, -1, -2]
inadecuado	-1.7	0.64031	[-2, -1, -1, -3, -1, -1, -2, -2, -2, -2]
inadecuada	-1.7	0.64031	[-2, -1, -1, -3, -1, -1, -2, -2, -2, -2]
inadecuadamente	-1.0	1.26491	[-3, -1, -1, -2, 2, -1, -2, -1, 0, -1]
insuficiencia	-1.7	0.45826	[-2, -2, -1, -1, -1, -2, -2, -2, -2, -2]
inadecuaciones	-1.6	0.91652	[-1, -1, -2, -1, -2, -4, -2, -1, -1, -1]
incapaz	-1.6	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -2, -2]
incapacitado	-1.9	0.9434	[-2, -2, -1, -1, -2, -4, -1, -1, -2, -3]
incapacitada	-1.9	0.9434	[-2, -2, -1, -1, -2, -4, -1, -1, -2, -3]
indignado	-2.0	1.0	[-2, -1, -4, 0, -2, -2, -2, -3, -2, -2]
indignada	-2.0	1.0	[-2, -1, -4, 0, -2, -2, -2, -3, -2, -2]
incentivo	1.5	1.0247	[1, 2, 1, 2, 1, 0, 4, 2, 1, 1]
incentivos	1.3	1.34536	[2, 2, 1, 1, 3, 1, -2, 3, 1, 1]
incompetencia	-2.3	0.45826	[-3, -2, -2, -3, -2, -3, -2, -2, -2, -2]
incompetente	-2.1	0.83066	[-1, -1, -2, -2, -3, -3, -2, -3, -1, -3]
desconsiderado	-1.9	0.7	[-2, -1, -1, -1, -2, -2, -2, -3, -3, -2]
desconsiderada	-1.9	0.7	[-2, -1, -1, -1, -2, -2, -2, -3, -3, -2]
inconveniencia	-1.5	0.5	[-1, -2, -1, -1, -1, -2, -2, -1, -2, -2]
inconveniente	-1.4	0.4899	[-2, -2, -1, -2, -1, -2, -1, -1, -1, -1]
incrementar	1.3	0.64031	[1, 2, 2, 1, 2, 0, 1, 1, 2, 1]
incrementas	1.3	0.64031	[1, 2, 2, 1, 2, 0, 1, 1, 2, 1]
incrementan	1.3	0.64031	[1, 2, 2, 1, 2, 0, 1, 1, 2, 1]
incrementamos	1.3	0.64031	[1, 2, 2, 1, 2, 0, 1, 1, 2, 1]
incrementado	1.1	1.04403	[2, 0, 3, 2, 2, 1, 0, 1, 0, 0]
incrementada	1.1	1.04403	[2, 0, 3, 2, 2, 1, 0, 1, 0, 0]
incremento	1.1	1.04403	[2, 0, 3, 2, 2, 1, 0, 1, 0, 0]
indecision	-0.8	0.6	[-1, 0, -1, 0, -1, -1, -2, 0, -1, -1]
indecisiones	-1.1	0.53852	[-1, -1, -1, -1, -2, -1, -2, -1, 0, -1]
indeciso	-0.7	1.18743	[-2, -1, -1, -1, -1, -1, -2, 2, 1, -1]
indecisa	-0.7	1.18743	[-2, -1, -1, -1, -1, -1, -2, 2, 1, -1]
indecision	-1.3	0.64031	[-1, -3, -1, -2, -1, -1, -1, -1, -1, -1]
indestructible	0.6	1.85472	[3, 4, -1, -2, 1, 1, 2, 0, -1, -1]
indiferencia	-0.2	0.74833	[0, -1, 0, 0, 0, 1, -2, 0, 0, 0]
indiferente	-0.8	0.6	[-1, 0, 0, -1, -2, -1, -1, 0, -1, -1]
indignante	-1.8	0.74833	[-1, -3, -2, -2, -2, -1, -1, -1, -3, -2]
indignacion	-2.4	0.8	[-2, -1, -2, -3, -3, -3, -1, -3, -3, -3]
adoctrinar	-1.4	0.91652	[-1, -3, -1, 0, -2, -1, -2, -2, 0, -2]
adoctrinas	-1.4	0.91652	[-1, -3, -1, 0, -2, -1, -2, -2, 0, -2]
adoctrinan	-1.4	0.91652	[-1, -3, -1, 0, -2, -1, -2, -2, 0, -2]
adoctrinamos	-1.4	0.91652	[-1, -3, -1, 0, -2, -1, -2, -2, 0, -2]
adoctrino	-1.4	0.91652	[-1, -3, -1, 0, -2, -1, -2, -2, 0, -2]
adoctrinado	-0.4	1.35647	[1, -2, -3, 1, -1, 1, 1, -1, -1, 0]
adoctrinada	-0.4	1.35647	[1, -2, -3, 1, -1, 1, 1, -1, -1, 0]
adoctrina	-0.6	1.2	[1, -1, -3, 1, -1, 1, -1, -1, -1, -1]
adoctrinando	-0.7	1.41774	[-1, 0, -3, -1, -2, -1, 2, -2, 0, 1]
inoperante	-0.5	1.74642	[-2, -1, -1, -1, -2, 2, -2, 1, 3, -2]
ineficazmente	-1.3	0.9	[-2, -2, -2, 1, -1, -1, -1, -2, -1, -2]
ineficaz	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
neficazmente	-1.1	0.9434	[-1, -2, -2, -1, 0, -1, -2, -1, 1, -2]
ineficacia	-1.3	0.45826	[-2, -1, -1, -1, -1, -2, -1, -1, -2, -1]
encaprichado	0.2	1.72047	[3, 2, 0, 3, -1, -1, -2, 0, -1, -1]
encaprichados	0.2	1.72047	[3, 2, 0, 3, -1, -1, -2, 0, -1, -1]
encaprichada	0.2	1.72047	[3, 2, 0, 3, -1, -1, -2, 0, -1, -1]
encaprichadas	0.2	1.72047	[3, 2, 0, 3, -1, -1, -2, 0, -1, -1]
obsesion	0.6	1.74356	[1, -1, -1, 2, -1, 1, 4, 2, 1, -2]
infectado	-2.2	0.6	[-3, -2, -2, -2, -2, -2, -3, -1, -2, -3]
infectada	-2.2	0.6	[-3, -2, -2, -2, -2, -2, -3, -1, -2, -3]
inferior	-1.7	0.78102	[-1, -2, -2, -1, -1, -3, -2, -1, -1, -3]
inferioridades	-1.9	0.7	[-2, -3, -1, -2, -2, -3, -1, -1, -2, -2]
inferioridad	-1.1	1.7	[-2, -3, -2, -2, -2, -3, 2, 1, -1, 1]
inferiormente	-2.0	0.63246	[-3, -2, -2, -2, -2, -3, -1, -2, -1, -2]
inferiores	-0.5	1.43178	[-1, -1, -1, -2, -1, 0, 3, -1, 1, -2]
enconado	-1.4	1.28062	[-2, -2, -1, -2, -2, -1, 2, -3, -2, -1]
influyente	1.9	1.04403	[3, 1, 2, 3, 4, 1, 1, 2, 1, 1]
infraccion	-2.1	0.83066	[-3, -1, -2, -1, -2, -1, -3, -3, -2, -3]
enfurecer	-2.2	0.87178	[-2, -1, -3, -3, -2, -3, -3, -1, -1, -3]
enfurecezco	-2.2	0.87178	[-2, -1, -3, -3, -2, -3, -3, -1, -1, -3]
enfureces	-2.2	0.87178	[-2, -1, -3, -3, -2, -3, -3, -1, -1, -3]
enfurecen	-2.2	0.87178	[-2, -1, -3, -3, -2, -3, -3, -1, -1, -3]
enfurecemos	-2.2	0.87178	[-2, -1, -3, -3, -2, -3, -3, -1, -1, -3]
enfurecido	-3.0	0.7746	[-1, -4, -3, -3, -3, -3, -3, -3, -3, -4]
enfurecidos	-3.0	0.7746	[-1, -4, -3, -3, -3, -3, -3, -3, -3, -4]
enfurecidas	-3.0	0.7746	[-1, -4, -3, -3, -3, -3, -3, -3, -3, -4]
enfurecida	-3.0	0.7746	[-1, -4, -3, -3, -3, -3, -3, -3, -3, -4]
enfurece	-2.6	0.8	[-4, -2, -1, -3, -3, -3, -2, -3, -3, -2]
enfurecedor	-2.4	1.42829	[-1, -3, -3, -3, -3, -4, 0, 0, -4, -3]
enfurecedora	-2.4	1.42829	[-1, -3, -3, -3, -3, -4, 0, 0, -4, -3]
inhibir	-1.6	0.4899	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -2]
inhibes	-1.6	0.4899	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -2]
inhiben	-1.6	0.4899	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -2]
inhibimos	-1.6	0.4899	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -2]
inhibo	-1.6	0.4899	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -2]
inhibido	-0.4	0.4899	[0, 0, -1, 0, -1, -1, 0, -1, 0, 0]
inhibiendo	-0.4	1.42829	[1, -1, -1, -1, -2, -1, 2, -2, 2, -1]
inhibicion	-1.5	0.67082	[-1, -1, -1, -1, -2, -1, -1, -2, -2, -3]
inhibiciones	-0.8	0.74833	[-2, -1, -2, 0, 0, 0, 0, -1, -1, -1]
inhibidoras	-1.0	0.7746	[-1, 0, -2, -1, -2, -2, 0, 0, -1, -1]
inhibidor	-1.0	0.7746	[0, -1, -2, -2, -1, -2, 0, 0, -1, -1]
inhibidora	-1.0	0.7746	[0, -1, -2, -2, -1, -2, 0, 0, -1, -1]
inhibe	-0.9	0.53852	[-1, -1, -2, -1, -1, 0, -1, -1, -1, 0]
lesionado	-1.7	0.64031	[-2, -1, -1, -1, -2, -1, -2, -2, -3, -2]
lesionados	-1.7	0.64031	[-2, -1, -1, -1, -2, -1, -2, -2, -3, -2]
lesionadas	-1.7	0.64031	[-2, -1, -1, -1, -2, -1, -2, -2, -3, -2]
lesionada	-1.7	0.64031	[-2, -1, -1, -1, -2, -1, -2, -2, -3, -2]
lesion	-1.8	0.6	[-2, -2, -1, -2, -1, -1, -2, -3, -2, -2]
injusticia	-2.7	0.64031	[-3, -2, -3, -4, -3, -3, -2, -2, -3, -2]
inocencia	1.6	0.91652	[3, 1, 1, 1, 2, 2, 0, 3, 2, 1]
inocente	1.4	1.2	[1, -1, 2, 2, 2, 0, 1, 3, 3, 1]
inocentemente	1.4	0.8	[0, 2, 1, 1, 1, 1, 3, 2, 2, 1]
inocentes	1.1	1.04403	[0, 0, 2, 2, 2, -1, 1, 1, 2, 2]
innovar	2.2	0.74833	[2, 4, 3, 2, 2, 1, 2, 2, 2, 2]
innovas	2.2	0.74833	[2, 4, 3, 2, 2, 1, 2, 2, 2, 2]
innovo	2.2	0.74833	[2, 4, 3, 2, 2, 1, 2, 2, 2, 2]
innovan	2.2	0.74833	[2, 4, 3, 2, 2, 1, 2, 2, 2, 2]
innovamos	2.2	0.74833	[2, 4, 3, 2, 2, 1, 2, 2, 2, 2]
innova	2.0	0.89443	[2, 2, 2, 0, 1, 3, 3, 2, 3, 2]
innovacion	1.6	0.91652	[1, 0, 3, 2, 1, 2, 3, 2, 1, 1]
innovador	1.9	0.83066	[1, 1, 2, 1, 2, 4, 2, 2, 2, 2]
innovadora	1.9	0.83066	[1, 1, 2, 1, 2, 4, 2, 2, 2, 2]
inquisicion	-1.2	1.249	[-2, 1, -1, 0, 0, -3, -1, -3, -2, -1]
inquisitivo	0.7	1.18743	[2, 1, 1, 2, -2, -1, 1, 1, 1, 1]
inquisitiva	0.7	1.18743	[2, 1, 1, 2, -2, -1, 1, 1, 1, 1]
insano	-1.7	0.78102	[-2, 0, -2, -1, -2, -3, -2, -2, -1, -2]
insana	-1.7	0.78102	[-2, 0, -2, -1, -2, -3, -2, -2, -1, -2]
insanidad	-2.7	1.00499	[-2, -4, -1, -1, -3, -4, -3, -3, -3, -3]
inseguro	-1.8	0.74833	[-1, -2, -2, -1, -3, -2, -3, -2, -1, -1]
insegura	-1.8	0.74833	[-1, -2, -2, -1, -3, -2, -3, -2, -1, -1]
inseguramente	-1.4	0.66332	[-3, -1, -1, -1, -2, -1, -2, -1, -1, -1]
inseguridades	-1.8	0.6	[-3, -2, -2, -2, -1, -2, -1, -1, -2, -2]
inseguridad	-1.8	0.74833	[-2, -2, -2, -1, -3, -3, -2, -1, -1, -1]
insensible	-0.9	1.81384	[2, -3, -2, -1, 2, -3, -2, 1, -1, -2]
insensibilidad	-1.8	0.6	[-2, -2, -1, -3, -2, -2, -1, -2, -1, -2]
insignificante	-1.4	0.8	[-3, -2, -1, -2, -1, -2, 0, -1, -1, -1]
insincero	-1.8	0.6	[-2, -1, -2, -1, -2, -2, -2, -2, -1, -3]
insincera	-1.8	0.6	[-2, -1, -2, -1, -2, -2, -2, -2, -1, -3]
insinceramente	-1.9	0.7	[-2, -1, -2, -2, -1, -3, -2, -3, -1, -2]
